"","DistCode","DistName","SchCode","Year","SchName","SchType","GroupType","GroupName","TestSubject","Level_1_Count","Level_2_Count","Level_3_Count","Level_4_Count","Total_Count","Level_1_Percentage","Level_2_Percentage","Level_3_Percentage","Level_4_Percentage"
"1610","58","Beacon Charter School","39603","2019","Founders Academy","6-8","homeless","No","Math",16,105,18,0,139,0.115107913669065,0.755395683453237,0.129496402877698,0
"1611","58","Beacon Charter School","39603","2019","Founders Academy","6-8","iepdata","NOT SWD","Math",6,91,18,0,115,0.0521739130434783,0.791304347826087,0.156521739130435,0
"1612","58","Beacon Charter School","39603","2019","Founders Academy","6-8","iepdata","SWD","Math",10,14,0,0,24,0.416666666666667,0.583333333333333,0,0
"1613","58","Beacon Charter School","39603","2019","Founders Academy","6-8","lep","ELL","Math",0,0,0,0,0,0,0,0,0
"1614","58","Beacon Charter School","39603","2019","Founders Academy","6-8","lep","Not ELL","Math",16,104,18,0,138,0.115942028985507,0.753623188405797,0.130434782608696,0
"1615","58","Beacon Charter School","39603","2019","Founders Academy","6-8","lunchdata","No","Math",7,55,9,0,71,0.0985915492957746,0.774647887323944,0.126760563380282,0
"1616","58","Beacon Charter School","39603","2019","Founders Academy","6-8","lunchdata","Yes","Math",9,50,9,0,68,0.132352941176471,0.735294117647059,0.132352941176471,0
"1617","58","Beacon Charter School","39603","2019","Founders Academy","6-8","migrant","No","Math",16,105,18,0,139,0.115107913669065,0.755395683453237,0.129496402877698,0
"1618","58","Beacon Charter School","39603","2019","Founders Academy","6-8","military","No","Math",16,105,18,0,139,0.115107913669065,0.755395683453237,0.129496402877698,0
"1619","58","Beacon Charter School","39603","2019","Founders Academy","6-8","Race7","AS7","Math",0,0,0,0,0,0,0,0,0
"1620","58","Beacon Charter School","39603","2019","Founders Academy","6-8","Race7","BL7","Math",3,7,2,0,12,0.25,0.583333333333333,0.166666666666667,0
"1621","58","Beacon Charter School","39603","2019","Founders Academy","6-8","Race7","HI7","Math",6,22,4,0,32,0.1875,0.6875,0.125,0
"1622","58","Beacon Charter School","39603","2019","Founders Academy","6-8","Race7","MU7","Math",0,12,0,0,12,0,1,0,0
"1623","58","Beacon Charter School","39603","2019","Founders Academy","6-8","Race7","PI7","Math",0,0,0,0,0,0,0,0,0
"1624","58","Beacon Charter School","39603","2019","Founders Academy","6-8","Race7","WH7","Math",6,63,12,0,81,0.0740740740740741,0.777777777777778,0.148148148148148,0
"1625","58","Beacon Charter School","39603","2019","Founders Academy","6-8","sex","Female","Math",9,66,7,0,82,0.109756097560976,0.804878048780488,0.0853658536585366,0
"1626","58","Beacon Charter School","39603","2019","Founders Academy","6-8","sex","Male","Math",7,39,11,0,57,0.12280701754386,0.684210526315789,0.192982456140351,0
"1627","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","All Students","All","Math",48,206,112,5,371,0.129380053908356,0.555256064690027,0.30188679245283,0.0134770889487871
"1628","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","foster","No","Math",48,206,112,5,371,0.129380053908356,0.555256064690027,0.30188679245283,0.0134770889487871
"1629","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Grade","3","Math",6,36,22,1,65,0.0923076923076923,0.553846153846154,0.338461538461538,0.0153846153846154
"1630","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Grade","4","Math",6,29,30,1,66,0.0909090909090909,0.439393939393939,0.454545454545455,0.0151515151515152
"1631","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Grade","5","Math",5,33,27,1,66,0.0757575757575758,0.5,0.409090909090909,0.0151515151515152
"1632","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Grade","6","Math",7,45,7,0,59,0.11864406779661,0.76271186440678,0.11864406779661,0
"1633","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Grade","7","Math",17,27,12,1,57,0.298245614035088,0.473684210526316,0.210526315789474,0.0175438596491228
"1634","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Grade","8","Math",7,36,14,1,58,0.120689655172414,0.620689655172414,0.241379310344828,0.0172413793103448
"1635","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","homeless","No","Math",47,206,112,5,370,0.127027027027027,0.556756756756757,0.302702702702703,0.0135135135135135
"1636","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","homeless","Yes","Math",0,0,0,0,0,0,0,0,0
"1637","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","iepdata","NOT SWD","Math",19,169,110,5,303,0.0627062706270627,0.557755775577558,0.363036303630363,0.0165016501650165
"1638","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","iepdata","SWD","Math",29,37,2,0,68,0.426470588235294,0.544117647058823,0.0294117647058824,0
"1639","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","lep","ELL","Math",19,49,19,0,87,0.218390804597701,0.563218390804598,0.218390804597701,0
"1640","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","lep","Not ELL","Math",29,157,93,5,284,0.102112676056338,0.552816901408451,0.327464788732394,0.0176056338028169
"1641","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","lunchdata","No","Math",7,31,23,2,63,0.111111111111111,0.492063492063492,0.365079365079365,0.0317460317460317
"1642","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","lunchdata","Yes","Math",41,175,89,3,308,0.133116883116883,0.568181818181818,0.288961038961039,0.00974025974025974
"1643","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","migrant","No","Math",48,206,112,5,371,0.129380053908356,0.555256064690027,0.30188679245283,0.0134770889487871
"1644","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","military","No","Math",48,206,112,5,371,0.129380053908356,0.555256064690027,0.30188679245283,0.0134770889487871
"1645","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Race7","AM7","Math",0,0,0,0,0,0,0,0,0
"1646","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Race7","AS7","Math",0,0,0,0,0,0,0,0,0
"1647","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Race7","BL7","Math",6,32,15,0,53,0.113207547169811,0.60377358490566,0.283018867924528,0
"1648","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Race7","HI7","Math",41,162,86,2,291,0.140893470790378,0.556701030927835,0.29553264604811,0.00687285223367698
"1649","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Race7","MU7","Math",0,0,0,0,0,0,0,0,0
"1650","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","Race7","WH7","Math",1,7,8,2,18,0.0555555555555556,0.388888888888889,0.444444444444444,0.111111111111111
"1651","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","sex","Female","Math",20,110,55,2,187,0.106951871657754,0.588235294117647,0.294117647058824,0.0106951871657754
"1652","59","Learning Community","04601","2019","The Learning Community Charter School","K-8","sex","Male","Math",28,96,57,3,184,0.152173913043478,0.521739130434783,0.309782608695652,0.016304347826087
"1653","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","All Students","All","Math",40,56,7,0,103,0.388349514563107,0.54368932038835,0.0679611650485437,0
"1654","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","foster","No","Math",40,54,7,0,101,0.396039603960396,0.534653465346535,0.0693069306930693,0
"1655","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","foster","Yes","Math",0,0,0,0,0,0,0,0,0
"1656","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","Grade","7","Math",15,19,2,0,36,0.416666666666667,0.527777777777778,0.0555555555555556,0
"1657","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","Grade","8","Math",12,21,2,0,35,0.342857142857143,0.6,0.0571428571428571,0
"1658","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","Grade","11","Math",13,16,3,0,32,0.40625,0.5,0.09375,0
"1659","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","homeless","No","Math",40,53,7,0,100,0.4,0.53,0.07,0
"1660","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","homeless","Yes","Math",0,0,0,0,0,0,0,0,0
"1661","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","iepdata","NOT SWD","Math",35,53,7,0,95,0.368421052631579,0.557894736842105,0.0736842105263158,0
"1662","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","iepdata","SWD","Math",0,0,0,0,0,0,0,0,0
"1663","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","lep","ELL","Math",0,0,0,0,0,0,0,0,0
"1664","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","lep","Not ELL","Math",37,56,7,0,100,0.37,0.56,0.07,0
"1665","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","lunchdata","No","Math",5,8,0,0,13,0.384615384615385,0.615384615384615,0,0
"1666","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","lunchdata","Yes","Math",35,48,7,0,90,0.388888888888889,0.533333333333333,0.0777777777777778,0
"1667","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","migrant","No","Math",40,56,7,0,103,0.388349514563107,0.54368932038835,0.0679611650485437,0
"1668","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","military","No","Math",40,56,7,0,103,0.388349514563107,0.54368932038835,0.0679611650485437,0
"1669","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","Race7","AS7","Math",0,0,0,0,0,0,0,0,0
"1670","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","Race7","BL7","Math",9,13,1,0,23,0.391304347826087,0.565217391304348,0.0434782608695652,0
"1671","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","Race7","HI7","Math",28,35,5,0,68,0.411764705882353,0.514705882352941,0.0735294117647059,0
"1672","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","Race7","MU7","Math",0,0,0,0,0,0,0,0,0
"1673","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","Race7","WH7","Math",2,7,1,0,10,0.2,0.7,0.1,0
"1674","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","sex","Female","Math",28,32,4,0,64,0.4375,0.5,0.0625,0
"1675","61","Trinity Academy for the Performing Arts","28606","2019","Trinity Academy for the Performing Arts","7-12","sex","Male","Math",12,24,3,0,39,0.307692307692308,0.615384615384615,0.0769230769230769,0
"1676","62","The Greene School","97601","2019","The Greene School","9-12","All Students","All","Math",12,15,15,0,42,0.285714285714286,0.357142857142857,0.357142857142857,0
"1677","62","The Greene School","97601","2019","The Greene School","9-12","foster","No","Math",12,15,15,0,42,0.285714285714286,0.357142857142857,0.357142857142857,0
"1678","62","The Greene School","97601","2019","The Greene School","9-12","Grade","11","Math",12,15,15,0,42,0.285714285714286,0.357142857142857,0.357142857142857,0
"1679","62","The Greene School","97601","2019","The Greene School","9-12","homeless","No","Math",12,15,15,0,42,0.285714285714286,0.357142857142857,0.357142857142857,0
"1680","62","The Greene School","97601","2019","The Greene School","9-12","iepdata","NOT SWD","Math",6,12,15,0,33,0.181818181818182,0.363636363636364,0.454545454545455,0
"1681","62","The Greene School","97601","2019","The Greene School","9-12","iepdata","SWD","Math",0,0,0,0,0,0,0,0,0
"1682","62","The Greene School","97601","2019","The Greene School","9-12","lep","Not ELL","Math",12,15,15,0,42,0.285714285714286,0.357142857142857,0.357142857142857,0
"1683","62","The Greene School","97601","2019","The Greene School","9-12","lunchdata","No","Math",4,10,12,0,26,0.153846153846154,0.384615384615385,0.461538461538462,0
"1684","62","The Greene School","97601","2019","The Greene School","9-12","lunchdata","Yes","Math",8,5,3,0,16,0.5,0.3125,0.1875,0
"1685","62","The Greene School","97601","2019","The Greene School","9-12","migrant","No","Math",12,15,15,0,42,0.285714285714286,0.357142857142857,0.357142857142857,0
"1686","62","The Greene School","97601","2019","The Greene School","9-12","military","No","Math",12,15,15,0,42,0.285714285714286,0.357142857142857,0.357142857142857,0
"1687","62","The Greene School","97601","2019","The Greene School","9-12","Race7","HI7","Math",6,5,0,0,11,0.545454545454545,0.454545454545455,0,0
"1688","62","The Greene School","97601","2019","The Greene School","9-12","Race7","MU7","Math",0,0,0,0,0,0,0,0,0
"1689","62","The Greene School","97601","2019","The Greene School","9-12","Race7","WH7","Math",5,10,15,0,30,0.166666666666667,0.333333333333333,0.5,0
"1690","62","The Greene School","97601","2019","The Greene School","9-12","sex","Female","Math",6,8,6,0,20,0.3,0.4,0.3,0
"1691","62","The Greene School","97601","2019","The Greene School","9-12","sex","Male","Math",6,7,9,0,22,0.272727272727273,0.318181818181818,0.409090909090909,0
"1692","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","All Students","All","Math",26,29,4,0,59,0.440677966101695,0.491525423728814,0.0677966101694915,0
"1693","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","foster","No","Math",25,29,4,0,58,0.431034482758621,0.5,0.0689655172413793,0
"1694","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","foster","Yes","Math",0,0,0,0,0,0,0,0,0
"1695","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","Grade","11","Math",26,29,4,0,59,0.440677966101695,0.491525423728814,0.0677966101694915,0
"1696","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","homeless","No","Math",25,29,4,0,58,0.431034482758621,0.5,0.0689655172413793,0
"1697","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","homeless","Yes","Math",0,0,0,0,0,0,0,0,0
"1698","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","iepdata","NOT SWD","Math",24,27,4,0,55,0.436363636363636,0.490909090909091,0.0727272727272727,0
"1699","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","iepdata","SWD","Math",0,0,0,0,0,0,0,0,0
"1700","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","lep","ELL","Math",0,0,0,0,0,0,0,0,0
"1701","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","lep","Not ELL","Math",23,26,4,0,53,0.433962264150943,0.490566037735849,0.0754716981132075,0
"1702","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","lunchdata","No","Math",0,0,0,0,0,0,0,0,0
"1703","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","lunchdata","Yes","Math",25,26,3,0,54,0.462962962962963,0.481481481481481,0.0555555555555556,0
"1704","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","migrant","No","Math",26,29,4,0,59,0.440677966101695,0.491525423728814,0.0677966101694915,0
"1705","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","military","No","Math",26,29,4,0,59,0.440677966101695,0.491525423728814,0.0677966101694915,0
"1706","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","Race7","BL7","Math",6,7,1,0,14,0.428571428571429,0.5,0.0714285714285714,0
"1707","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","Race7","HI7","Math",16,22,0,0,38,0.421052631578947,0.578947368421053,0,0
"1708","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","Race7","MU7","Math",0,0,0,0,0,0,0,0,0
"1709","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","Race7","WH7","Math",0,0,0,0,0,0,0,0,0
"1710","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","sex","Female","Math",22,28,3,0,53,0.415094339622642,0.528301886792453,0.0566037735849057,0
"1711","63","Rhode Island Nurses Institute Middle College","28607","2019","RI Nurses Institute Middle College Charter High School","9-12","sex","Male","Math",0,0,0,0,0,0,0,0,0
"1712","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","All Students","All","Math",29,17,5,0,51,0.568627450980392,0.333333333333333,0.0980392156862745,0
"1713","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","foster","No","Math",29,17,5,0,51,0.568627450980392,0.333333333333333,0.0980392156862745,0
"1714","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","Grade","11","Math",29,17,5,0,51,0.568627450980392,0.333333333333333,0.0980392156862745,0
"1715","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","homeless","No","Math",29,17,5,0,51,0.568627450980392,0.333333333333333,0.0980392156862745,0
"1716","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","iepdata","NOT SWD","Math",26,17,5,0,48,0.541666666666667,0.354166666666667,0.104166666666667,0
"1717","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","iepdata","SWD","Math",0,0,0,0,0,0,0,0,0
"1718","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","lep","ELL","Math",0,0,0,0,0,0,0,0,0
"1719","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","lep","Not ELL","Math",25,17,5,0,47,0.531914893617021,0.361702127659574,0.106382978723404,0
"1720","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","lunchdata","No","Math",0,0,0,0,0,0,0,0,0
"1721","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","lunchdata","Yes","Math",26,15,4,0,45,0.577777777777778,0.333333333333333,0.0888888888888889,0
"1722","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","migrant","No","Math",29,17,5,0,51,0.568627450980392,0.333333333333333,0.0980392156862745,0
"1723","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","military","No","Math",29,17,5,0,51,0.568627450980392,0.333333333333333,0.0980392156862745,0
"1724","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","Race7","BL7","Math",0,0,0,0,0,0,0,0,0
"1725","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","Race7","HI7","Math",21,11,3,0,35,0.6,0.314285714285714,0.0857142857142857,0
"1726","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","Race7","WH7","Math",0,0,0,0,0,0,0,0,0
"1727","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","sex","Female","Math",21,12,4,0,37,0.567567567567568,0.324324324324324,0.108108108108108,0
"1728","64","Village Green Virtual","28608","2019","Village Green Virtual Charter School","9-12","sex","Male","Math",8,5,1,0,14,0.571428571428571,0.357142857142857,0.0714285714285714,0
"1729","68","The Hope Academy","28613","2019","The Hope Academy","K-8","All Students","All","Math",21,35,14,2,72,0.291666666666667,0.486111111111111,0.194444444444444,0.0277777777777778
"1730","68","The Hope Academy","28613","2019","The Hope Academy","K-8","foster","No","Math",21,35,14,2,72,0.291666666666667,0.486111111111111,0.194444444444444,0.0277777777777778
"1731","68","The Hope Academy","28613","2019","The Hope Academy","K-8","Grade","3","Math",10,18,7,1,36,0.277777777777778,0.5,0.194444444444444,0.0277777777777778
"1732","68","The Hope Academy","28613","2019","The Hope Academy","K-8","Grade","4","Math",11,17,7,1,36,0.305555555555556,0.472222222222222,0.194444444444444,0.0277777777777778
"1733","68","The Hope Academy","28613","2019","The Hope Academy","K-8","homeless","No","Math",21,35,14,2,72,0.291666666666667,0.486111111111111,0.194444444444444,0.0277777777777778
"1734","68","The Hope Academy","28613","2019","The Hope Academy","K-8","iepdata","NOT SWD","Math",16,31,13,2,62,0.258064516129032,0.5,0.209677419354839,0.032258064516129
"1735","68","The Hope Academy","28613","2019","The Hope Academy","K-8","iepdata","SWD","Math",5,4,1,0,10,0.5,0.4,0.1,0
"1736","68","The Hope Academy","28613","2019","The Hope Academy","K-8","lep","ELL","Math",0,0,0,0,0,0,0,0,0
"1737","68","The Hope Academy","28613","2019","The Hope Academy","K-8","lep","Not ELL","Math",15,33,14,2,64,0.234375,0.515625,0.21875,0.03125
"1738","68","The Hope Academy","28613","2019","The Hope Academy","K-8","lunchdata","No","Math",6,13,13,1,33,0.181818181818182,0.393939393939394,0.393939393939394,0.0303030303030303
"1739","68","The Hope Academy","28613","2019","The Hope Academy","K-8","lunchdata","Yes","Math",15,22,1,1,39,0.384615384615385,0.564102564102564,0.0256410256410256,0.0256410256410256
"1740","68","The Hope Academy","28613","2019","The Hope Academy","K-8","migrant","No","Math",21,35,14,2,72,0.291666666666667,0.486111111111111,0.194444444444444,0.0277777777777778
"1741","68","The Hope Academy","28613","2019","The Hope Academy","K-8","military","No","Math",21,35,14,2,72,0.291666666666667,0.486111111111111,0.194444444444444,0.0277777777777778
"1742","68","The Hope Academy","28613","2019","The Hope Academy","K-8","Race7","AM7","Math",0,0,0,0,0,0,0,0,0
"1743","68","The Hope Academy","28613","2019","The Hope Academy","K-8","Race7","AS7","Math",0,0,0,0,0,0,0,0,0
"1744","68","The Hope Academy","28613","2019","The Hope Academy","K-8","Race7","BL7","Math",6,5,1,0,12,0.5,0.416666666666667,0.0833333333333333,0
"1745","68","The Hope Academy","28613","2019","The Hope Academy","K-8","Race7","HI7","Math",14,22,4,0,40,0.35,0.55,0.1,0
"1746","68","The Hope Academy","28613","2019","The Hope Academy","K-8","Race7","MU7","Math",0,0,0,0,0,0,0,0,0
"1747","68","The Hope Academy","28613","2019","The Hope Academy","K-8","Race7","WH7","Math",1,7,7,2,17,0.0588235294117647,0.411764705882353,0.411764705882353,0.117647058823529
"1748","68","The Hope Academy","28613","2019","The Hope Academy","K-8","sex","Female","Math",13,18,7,0,38,0.342105263157895,0.473684210526316,0.184210526315789,0
"1749","68","The Hope Academy","28613","2019","The Hope Academy","K-8","sex","Male","Math",8,17,7,2,34,0.235294117647059,0.5,0.205882352941176,0.0588235294117647
"1750","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","All Students","All","Science",20,55,15,4,94,0.212765957446809,0.585106382978723,0.159574468085106,0.0425531914893617
"1751","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","foster","No","Science",20,55,15,4,94,0.212765957446809,0.585106382978723,0.159574468085106,0.0425531914893617
"1752","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","Grade","5","Science",20,55,15,4,94,0.212765957446809,0.585106382978723,0.159574468085106,0.0425531914893617
"1753","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","homeless","No","Science",20,55,15,4,94,0.212765957446809,0.585106382978723,0.159574468085106,0.0425531914893617
"1754","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","iepdata","NOT SWD","Science",15,54,14,4,87,0.172413793103448,0.620689655172414,0.160919540229885,0.0459770114942529
"1755","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","iepdata","SWD","Science",0,0,0,0,0,0,0,0,0
"1756","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","lep","ELL","Science",0,0,0,0,0,0,0,0,0
"1757","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","lep","Not ELL","Science",18,48,15,4,85,0.211764705882353,0.564705882352941,0.176470588235294,0.0470588235294118
"1758","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","lunchdata","No","Science",4,5,5,1,15,0.266666666666667,0.333333333333333,0.333333333333333,0.0666666666666667
"1759","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","lunchdata","Yes","Science",16,50,10,3,79,0.20253164556962,0.632911392405063,0.126582278481013,0.0379746835443038
"1760","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","migrant","No","Science",20,55,15,4,94,0.212765957446809,0.585106382978723,0.159574468085106,0.0425531914893617
"1761","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","military","No","Science",20,55,15,4,94,0.212765957446809,0.585106382978723,0.159574468085106,0.0425531914893617
"1762","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","Race7","AS7","Science",0,0,0,0,0,0,0,0,0
"1763","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","Race7","BL7","Science",5,17,3,3,28,0.178571428571429,0.607142857142857,0.107142857142857,0.107142857142857
"1764","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","Race7","HI7","Science",14,36,9,1,60,0.233333333333333,0.6,0.15,0.0166666666666667
"1765","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","Race7","MU7","Science",0,0,0,0,0,0,0,0,0
"1766","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","Race7","WH7","Science",0,0,0,0,0,0,0,0,0
"1767","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","sex","Female","Science",13,32,6,1,52,0.25,0.615384615384615,0.115384615384615,0.0192307692307692
"1768","41","Achievement First Rhode Island","28615","2019","AF Providence Mayoral Academy Middle","5-8","sex","Male","Science",7,23,9,3,42,0.166666666666667,0.547619047619048,0.214285714285714,0.0714285714285714
"1769","42","Sheila Skip Nowell Leadership Academy","04603","2019","Sheila Skip Nowell Leadership Academy (Central Campus)","Unknown","All Students","All","Science",0,0,0,0,0,0,0,0,0
"1770","42","Sheila Skip Nowell Leadership Academy","04603","2019","Sheila Skip Nowell Leadership Academy (Central Campus)","Unknown","foster","No","Science",0,0,0,0,0,0,0,0,0
"1771","42","Sheila Skip Nowell Leadership Academy","04603","2019","Sheila Skip Nowell Leadership Academy (Central Campus)","Unknown","Grade","11","Science",0,0,0,0,0,0,0,0,0
"1772","42","Sheila Skip Nowell Leadership Academy","04603","2019","Sheila Skip Nowell Leadership Academy (Central Campus)","Unknown","homeless","No","Science",0,0,0,0,0,0,0,0,0
"1773","42","Sheila Skip Nowell Leadership Academy","04603","2019","Sheila Skip Nowell Leadership Academy (Central Campus)","Unknown","iepdata","NOT SWD","Science",0,0,0,0,0,0,0,0,0
"1774","42","Sheila Skip Nowell Leadership Academy","04603","2019","Sheila Skip Nowell Leadership Academy (Central Campus)","Unknown","lep","Not ELL","Science",0,0,0,0,0,0,0,0,0
"1775","42","Sheila Skip Nowell Leadership Academy","04603","2019","Sheila Skip Nowell Leadership Academy (Central Campus)","Unknown","lunchdata","No","Science",0,0,0,0,0,0,0,0,0
"1776","42","Sheila Skip Nowell Leadership Academy","04603","2019","Sheila Skip Nowell Leadership Academy (Central Campus)","Unknown","lunchdata","Yes","Science",0,0,0,0,0,0,0,0,0
"1777","42","Sheila Skip Nowell Leadership Academy","04603","2019","Sheila Skip Nowell Leadership Academy (Central Campus)","Unknown","migrant","No","Science",0,0,0,0,0,0,0,0,0
