"","DistCode","DistName","SchCode","Year","Takeover","SchName","SchType","Neighborhood","GroupType","GroupName","TestSubject","Level_1_Count","Level_2_Count","Level_3_Count","Level_4_Count","Total_Count","Level_1_Percentage","Level_2_Percentage","Level_3_Percentage","Level_4_Percentage"
"6236","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","AS7","ELA",2,7,3,1,13,15.3846153846154,53.8461538461538,23.0769230769231,7.69230769230769
"6237","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","AS7","Math",3,7,3,0,13,23.0769230769231,53.8461538461538,23.0769230769231,0
"6238","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","AS7","Science",0,0,0,0,0,0,0,0,0
"6239","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","BL7","ELA",20,32,5,0,57,35.0877192982456,56.140350877193,8.7719298245614,0
"6240","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","BL7","Math",19,32,5,0,56,33.9285714285714,57.1428571428571,8.92857142857143,0
"6241","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","BL7","Science",7,11,3,0,21,33.3333333333333,52.3809523809524,14.2857142857143,0
"6242","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","HI7","ELA",92,91,22,1,206,44.6601941747573,44.1747572815534,10.6796116504854,0.485436893203883
"6243","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","HI7","Math",109,96,16,0,221,49.3212669683258,43.4389140271493,7.23981900452489,0
"6244","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","HI7","Science",42,29,4,0,75,56,38.6666666666667,5.33333333333333,0
"6245","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","MU7","ELA",2,7,2,0,11,18.1818181818182,63.6363636363636,18.1818181818182,0
"6246","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","MU7","Math",5,4,2,0,11,45.4545454545455,36.3636363636364,18.1818181818182,0
"6247","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","MU7","Science",0,0,0,0,0,0,0,0,0
"6248","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","WH7","ELA",9,7,4,0,20,45,35,20,0
"6249","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","WH7","Math",9,10,1,1,21,42.8571428571429,47.6190476190476,4.76190476190476,4.76190476190476
"6250","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","Race7","WH7","Science",0,0,0,0,0,0,0,0,0
"6251","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","sex","Female","ELA",46,65,26,1,138,33.3333333333333,47.1014492753623,18.8405797101449,0.72463768115942
"6252","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","sex","Female","Math",61,71,11,1,144,42.3611111111111,49.3055555555556,7.63888888888889,0.694444444444444
"6253","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","sex","Female","Science",29,16,5,0,50,58,32,10,0
"6254","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","sex","Male","ELA",79,80,12,1,172,45.9302325581395,46.5116279069767,6.97674418604651,0.581395348837209
"6255","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","sex","Male","Math",85,80,16,0,181,46.9613259668508,44.1988950276243,8.83977900552486,0
"6256","28","Providence","28162",2022,"Post Takeover","The Sgt. Cornel Young Jr & Charlotte Woods Elementary School @ The B. Jae Clanton Complex","Elementary School","Lower South Providence","sex","Male","Science",27,29,6,1,63,42.8571428571429,46.031746031746,9.52380952380952,1.58730158730159
"6257","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","All Students","All","ELA",37,93,39,5,174,21.264367816092,53.448275862069,22.4137931034483,2.8735632183908
"6258","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","All Students","All","Math",64,85,29,2,180,35.5555555555556,47.2222222222222,16.1111111111111,1.11111111111111
"6259","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","All Students","All","Science",23,20,6,2,51,45.0980392156863,39.2156862745098,11.7647058823529,3.92156862745098
"6260","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","foster","No","ELA",36,91,39,5,171,21.0526315789474,53.2163742690059,22.8070175438596,2.92397660818713
"6261","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","foster","No","Math",63,83,29,2,177,35.5932203389831,46.8926553672316,16.3841807909605,1.12994350282486
"6262","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","foster","No","Science",22,19,6,2,49,44.8979591836735,38.7755102040816,12.2448979591837,4.08163265306122
"6263","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","foster","Yes","ELA",0,0,0,0,0,0,0,0,0
"6264","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","foster","Yes","Math",0,0,0,0,0,0,0,0,0
"6265","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","foster","Yes","Science",0,0,0,0,0,0,0,0,0
"6266","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Grade","3","ELA",18,29,16,4,67,26.865671641791,43.2835820895522,23.8805970149254,5.97014925373134
"6267","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Grade","3","Math",30,26,13,0,69,43.4782608695652,37.6811594202899,18.8405797101449,0
"6268","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Grade","4","ELA",17,30,11,0,58,29.3103448275862,51.7241379310345,18.9655172413793,0
"6269","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Grade","4","Math",22,29,8,1,60,36.6666666666667,48.3333333333333,13.3333333333333,1.66666666666667
"6270","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Grade","5","ELA",2,34,12,1,49,4.08163265306122,69.3877551020408,24.4897959183673,2.04081632653061
"6271","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Grade","5","Math",12,30,8,1,51,23.5294117647059,58.8235294117647,15.6862745098039,1.96078431372549
"6272","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Grade","5","Science",23,20,6,2,51,45.0980392156863,39.2156862745098,11.7647058823529,3.92156862745098
"6273","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","homeless","No","ELA",33,92,38,5,168,19.6428571428571,54.7619047619048,22.6190476190476,2.97619047619048
"6274","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","homeless","No","Math",62,81,29,2,174,35.632183908046,46.551724137931,16.6666666666667,1.14942528735632
"6275","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","homeless","No","Science",23,19,5,2,49,46.9387755102041,38.7755102040816,10.2040816326531,4.08163265306122
"6276","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","homeless","Yes","ELA",0,0,0,0,0,0,0,0,0
"6277","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","homeless","Yes","Math",0,0,0,0,0,0,0,0,0
"6278","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","homeless","Yes","Science",0,0,0,0,0,0,0,0,0
"6279","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","iep","NOT SWD","ELA",20,83,38,5,146,13.6986301369863,56.8493150684932,26.027397260274,3.42465753424658
"6280","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","iep","NOT SWD","Math",43,78,29,2,152,28.2894736842105,51.3157894736842,19.0789473684211,1.31578947368421
"6281","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","iep","NOT SWD","Science",19,17,6,2,44,43.1818181818182,38.6363636363636,13.6363636363636,4.54545454545455
"6282","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","iep","SWD","ELA",17,10,1,0,28,60.7142857142857,35.7142857142857,3.57142857142857,0
"6283","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","iep","SWD","Math",21,7,0,0,28,75,25,0,0
"6284","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","iep","SWD","Science",0,0,0,0,0,0,0,0,0
"6285","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lep","ELL","ELA",9,3,2,0,14,64.2857142857143,21.4285714285714,14.2857142857143,0
"6286","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lep","ELL","Math",12,4,1,0,17,70.5882352941177,23.5294117647059,5.88235294117647,0
"6287","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lep","ELL","Science",0,0,0,0,0,0,0,0,0
"6288","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lep","Not ELL","ELA",28,90,37,5,160,17.5,56.25,23.125,3.125
"6289","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lep","Not ELL","Math",52,81,28,2,163,31.9018404907975,49.6932515337423,17.1779141104294,1.22699386503067
"6290","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lep","Not ELL","Science",23,19,6,2,50,46,38,12,4
"6291","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lunch","No","ELA",4,13,9,3,29,13.7931034482759,44.8275862068966,31.0344827586207,10.3448275862069
"6292","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lunch","No","Math",5,14,8,2,29,17.2413793103448,48.2758620689655,27.5862068965517,6.89655172413793
"6293","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lunch","No","Science",0,0,0,0,0,0,0,0,0
"6294","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lunch","Yes","ELA",33,80,30,2,145,22.7586206896552,55.1724137931034,20.6896551724138,1.37931034482759
"6295","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lunch","Yes","Math",59,71,21,0,151,39.0728476821192,47.0198675496689,13.9072847682119,0
"6296","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","lunch","Yes","Science",22,16,4,0,42,52.3809523809524,38.0952380952381,9.52380952380952,0
"6297","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","migrant","No","ELA",37,93,39,5,174,21.264367816092,53.448275862069,22.4137931034483,2.8735632183908
"6298","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","migrant","No","Math",64,85,29,2,180,35.5555555555556,47.2222222222222,16.1111111111111,1.11111111111111
"6299","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","migrant","No","Science",23,20,6,2,51,45.0980392156863,39.2156862745098,11.7647058823529,3.92156862745098
"6300","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","military","No","ELA",37,93,39,5,174,21.264367816092,53.448275862069,22.4137931034483,2.8735632183908
"6301","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","military","No","Math",64,85,29,2,180,35.5555555555556,47.2222222222222,16.1111111111111,1.11111111111111
"6302","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","military","No","Science",23,20,6,2,51,45.0980392156863,39.2156862745098,11.7647058823529,3.92156862745098
"6303","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","AM7","ELA",0,0,0,0,0,0,0,0,0
"6304","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","AM7","Math",0,0,0,0,0,0,0,0,0
"6305","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","AM7","Science",0,0,0,0,0,0,0,0,0
"6306","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","AS7","ELA",0,0,0,0,0,0,0,0,0
"6307","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","AS7","Math",0,0,0,0,0,0,0,0,0
"6308","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","BL7","ELA",8,37,17,0,62,12.9032258064516,59.6774193548387,27.4193548387097,0
"6309","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","BL7","Math",18,37,8,0,63,28.5714285714286,58.7301587301587,12.6984126984127,0
"6310","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","BL7","Science",12,7,4,0,23,52.1739130434783,30.4347826086957,17.3913043478261,0
"6311","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","HI7","ELA",22,34,13,0,69,31.8840579710145,49.2753623188406,18.8405797101449,0
"6312","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","HI7","Math",32,30,8,2,72,44.4444444444444,41.6666666666667,11.1111111111111,2.77777777777778
"6313","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","HI7","Science",9,9,1,1,20,45,45,5,5
"6314","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","MU7","ELA",3,12,4,2,21,14.2857142857143,57.1428571428571,19.047619047619,9.52380952380952
"6315","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","MU7","Math",7,10,4,0,21,33.3333333333333,47.6190476190476,19.047619047619,0
"6316","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","MU7","Science",0,0,0,0,0,0,0,0,0
"6317","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","WH7","ELA",4,7,2,2,15,26.6666666666667,46.6666666666667,13.3333333333333,13.3333333333333
"6318","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","WH7","Math",5,6,5,0,16,31.25,37.5,31.25,0
"6319","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","Race7","WH7","Science",0,0,0,0,0,0,0,0,0
"6320","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","sex","Female","ELA",18,50,21,5,94,19.1489361702128,53.1914893617021,22.3404255319149,5.31914893617021
"6321","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","sex","Female","Math",37,44,18,0,99,37.3737373737374,44.4444444444444,18.1818181818182,0
"6322","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","sex","Female","Science",16,11,3,0,30,53.3333333333333,36.6666666666667,10,0
"6323","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","sex","Male","ELA",19,43,18,0,80,23.75,53.75,22.5,0
"6324","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","sex","Male","Math",27,41,11,2,81,33.3333333333333,50.6172839506173,13.5802469135802,2.46913580246914
"6325","28","Providence","28163",2022,"Post Takeover","Dr. Martin Luther King, Jr. Elementary School","Elementary School","Mount Hope","sex","Male","Science",7,9,3,2,21,33.3333333333333,42.8571428571429,14.2857142857143,9.52380952380952
"6326","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","All Students","All","ELA",10,37,164,58,269,3.71747211895911,13.7546468401487,60.9665427509294,21.5613382899628
"6327","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","All Students","All","Math",26,94,123,26,269,9.66542750929368,34.9442379182156,45.724907063197,9.66542750929368
"6328","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","All Students","All","Science",24,135,53,54,266,9.02255639097744,50.7518796992481,19.9248120300752,20.3007518796992
"6329","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","foster","No","ELA",10,37,164,58,269,3.71747211895911,13.7546468401487,60.9665427509294,21.5613382899628
"6330","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","foster","No","Math",26,94,123,26,269,9.66542750929368,34.9442379182156,45.724907063197,9.66542750929368
"6331","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","foster","No","Science",24,135,53,54,266,9.02255639097744,50.7518796992481,19.9248120300752,20.3007518796992
"6332","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Grade","11","ELA",10,37,164,58,269,3.71747211895911,13.7546468401487,60.9665427509294,21.5613382899628
"6333","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Grade","11","Math",26,94,123,26,269,9.66542750929368,34.9442379182156,45.724907063197,9.66542750929368
"6334","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Grade","11","Science",24,135,53,54,266,9.02255639097744,50.7518796992481,19.9248120300752,20.3007518796992
"6335","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","homeless","No","ELA",10,37,164,58,269,3.71747211895911,13.7546468401487,60.9665427509294,21.5613382899628
"6336","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","homeless","No","Math",26,94,123,26,269,9.66542750929368,34.9442379182156,45.724907063197,9.66542750929368
"6337","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","homeless","No","Science",24,135,53,54,266,9.02255639097744,50.7518796992481,19.9248120300752,20.3007518796992
"6338","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","iep","NOT SWD","ELA",9,37,163,58,267,3.37078651685393,13.8576779026217,61.0486891385768,21.7228464419476
"6339","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","iep","NOT SWD","Math",25,93,123,26,267,9.36329588014981,34.8314606741573,46.0674157303371,9.73782771535581
"6340","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","iep","NOT SWD","Science",23,135,52,54,264,8.71212121212121,51.1363636363636,19.6969696969697,20.4545454545455
"6341","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","iep","SWD","ELA",0,0,0,0,0,0,0,0,0
"6342","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","iep","SWD","Math",0,0,0,0,0,0,0,0,0
"6343","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","iep","SWD","Science",0,0,0,0,0,0,0,0,0
"6344","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lep","ELL","ELA",0,0,0,0,0,0,0,0,0
"6345","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lep","ELL","Math",0,0,0,0,0,0,0,0,0
"6346","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lep","ELL","Science",0,0,0,0,0,0,0,0,0
"6347","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lep","Not ELL","ELA",10,37,163,58,268,3.73134328358209,13.8059701492537,60.8208955223881,21.6417910447761
"6348","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lep","Not ELL","Math",26,94,122,26,268,9.70149253731343,35.0746268656716,45.5223880597015,9.70149253731343
"6349","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lep","Not ELL","Science",24,134,53,54,265,9.05660377358491,50.5660377358491,20,20.377358490566
"6350","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lunch","No","ELA",2,9,70,33,114,1.75438596491228,7.89473684210526,61.4035087719298,28.9473684210526
"6351","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lunch","No","Math",7,27,64,16,114,6.14035087719298,23.6842105263158,56.140350877193,14.0350877192982
"6352","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lunch","No","Science",12,46,28,28,114,10.5263157894737,40.3508771929825,24.5614035087719,24.5614035087719
"6353","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lunch","Yes","ELA",8,28,94,25,155,5.16129032258065,18.0645161290323,60.6451612903226,16.1290322580645
"6354","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lunch","Yes","Math",19,67,59,10,155,12.258064516129,43.2258064516129,38.0645161290323,6.45161290322581
"6355","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","lunch","Yes","Science",12,89,25,26,152,7.89473684210526,58.5526315789474,16.4473684210526,17.1052631578947
"6356","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","migrant","No","ELA",10,37,164,58,269,3.71747211895911,13.7546468401487,60.9665427509294,21.5613382899628
"6357","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","migrant","No","Math",26,94,123,26,269,9.66542750929368,34.9442379182156,45.724907063197,9.66542750929368
"6358","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","migrant","No","Science",24,135,53,54,266,9.02255639097744,50.7518796992481,19.9248120300752,20.3007518796992
"6359","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","military","No","ELA",10,37,164,58,269,3.71747211895911,13.7546468401487,60.9665427509294,21.5613382899628
"6360","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","military","No","Math",26,94,123,26,269,9.66542750929368,34.9442379182156,45.724907063197,9.66542750929368
"6361","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","military","No","Science",24,135,53,54,266,9.02255639097744,50.7518796992481,19.9248120300752,20.3007518796992
"6362","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Race7","AM7","ELA",0,0,0,0,0,0,0,0,0
"6363","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Race7","AM7","Math",0,0,0,0,0,0,0,0,0
"6364","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Race7","AM7","Science",0,0,0,0,0,0,0,0,0
"6365","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Race7","AS7","ELA",1,3,12,9,25,4,12,48,36
"6366","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Race7","AS7","Math",4,5,12,4,25,16,20,48,16
"6367","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Race7","AS7","Science",3,10,2,10,25,12,40,8,40
"6368","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Race7","BL7","ELA",3,10,31,8,52,5.76923076923077,19.2307692307692,59.6153846153846,15.3846153846154
"6369","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Race7","BL7","Math",6,25,19,2,52,11.5384615384615,48.0769230769231,36.5384615384615,3.84615384615385
"6370","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Race7","BL7","Science",6,29,11,6,52,11.5384615384615,55.7692307692308,21.1538461538462,11.5384615384615
"6371","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Race7","HI7","ELA",3,22,89,15,129,2.32558139534884,17.0542635658915,68.9922480620155,11.6279069767442
"6372","28","Providence","28164",2022,"Post Takeover","Classical High School","High School","Federal Hill","Race7","HI7","Math",10,54,58,7,129,7.75193798449612,41.8604651162791,44.9612403100775,5.42635658914729
